Отчёт создан с помощью MIDE
Тип времени: UTC
Отчёт создан 22.09.2023 10:48:13.884
Временной интервал отчёта от 22.09.2023 09:00:00.000 до 24.09.2023 09:00:00.000
Отчёт создан в системе координат Earth/J2000
Время; dist.norm
23.09.2023 09:08:40.000; 9198.314682
23.09.2023 09:08:50.000; 9307.971196
23.09.2023 09:09:00.000; 9416.543486
23.09.2023 09:09:10.000; 9524.017828
23.09.2023 09:09:20.000; 9630.381946
23.09.2023 09:09:30.000; 9735.623681
23.09.2023 09:09:40.000; 9839.729742
23.09.2023 09:09:50.000; 9942.688660
23.09.2023 09:10:00.000; 10044.487439
23.09.2023 09:10:10.000; 10145.114467
23.09.2023 09:10:20.000; 10244.558254
23.09.2023 09:10:30.000; 10342.806254
23.09.2023 09:10:40.000; 10439.847267
23.09.2023 09:10:50.000; 10535.670217
23.09.2023 09:11:00.000; 10630.263019
23.09.2023 09:11:10.000; 10723.614894
23.09.2023 09:11:20.000; 10815.715190
23.09.2023 09:11:30.000; 10906.552294
23.09.2023 09:11:40.000; 10996.115859
23.09.2023 09:11:50.000; 11084.395667
23.09.2023 09:12:00.000; 11171.380588
23.09.2023 09:12:10.000; 11257.060714
23.09.2023 09:12:20.000; 11341.426270
23.09.2023 09:12:30.000; 11424.466622
23.09.2023 09:12:40.000; 11506.172310
23.09.2023 09:12:50.000; 11586.534014
23.09.2023 09:13:00.000; 11665.541602
23.09.2023 09:13:10.000; 11743.186385
23.09.2023 09:13:20.000; 11819.458574
23.09.2023 09:13:30.000; 11894.349481
23.09.2023 09:13:40.000; 11967.850558
23.09.2023 09:13:50.000; 12039.952538
23.09.2023 09:14:00.000; 12110.647206
23.09.2023 09:14:10.000; 12179.926491
23.09.2023 09:14:20.000; 12247.781656
23.09.2023 09:14:30.000; 12314.204967
23.09.2023 09:14:40.000; 12379.188840
23.09.2023 09:14:50.000; 12442.725075
23.09.2023 09:15:00.000; 12504.806430
23.09.2023 09:15:10.000; 12565.425812
23.09.2023 09:15:20.000; 12624.575569
23.09.2023 09:15:30.000; 12682.248956
23.09.2023 09:15:40.000; 12738.439381
23.09.2023 09:15:50.000; 12793.139747
23.09.2023 09:16:00.000; 12846.343815
23.09.2023 09:16:10.000; 12898.045497
23.09.2023 09:16:20.000; 12948.238261
23.09.2023 09:16:30.000; 12996.916380
23.09.2023 09:16:40.000; 13044.074277
23.09.2023 09:16:50.000; 13089.705992
23.09.2023 09:17:00.000; 13133.806488
23.09.2023 09:17:10.000; 13176.370186
23.09.2023 09:17:20.000; 13217.392224
23.09.2023 09:17:30.000; 13256.867895
23.09.2023 09:17:40.000; 13294.792202
23.09.2023 09:17:50.000; 13331.160808
23.09.2023 09:18:00.000; 13365.969534
23.09.2023 09:18:10.000; 13399.213970
23.09.2023 09:18:20.000; 13430.890308
23.09.2023 09:18:30.000; 13460.994904
23.09.2023 09:18:40.000; 13489.523936
23.09.2023 09:18:50.000; 13516.474134
23.09.2023 09:19:00.000; 13541.842389
23.09.2023 09:19:10.000; 13565.625474
23.09.2023 09:19:20.000; 13587.820658
23.09.2023 09:19:30.000; 13608.425373
23.09.2023 09:19:40.000; 13627.436989
23.09.2023 09:19:50.000; 13644.853319
23.09.2023 09:20:00.000; 13660.672336
23.09.2023 09:20:10.000; 13674.892013
23.09.2023 09:20:20.000; 13687.510707
23.09.2023 09:20:30.000; 13698.526937
23.09.2023 09:20:40.000; 13707.939279
23.09.2023 09:20:50.000; 13715.746665
23.09.2023 09:21:00.000; 13721.948076
23.09.2023 09:21:10.000; 13726.542781
23.09.2023 09:21:20.000; 13729.530210
23.09.2023 09:21:30.000; 13730.909951
23.09.2023 09:21:40.000; 13730.681822
23.09.2023 09:21:50.000; 13728.845802
23.09.2023 09:22:00.000; 13725.402087
23.09.2023 09:22:10.000; 13720.351043
23.09.2023 09:22:20.000; 13713.693198
23.09.2023 09:22:30.000; 13705.429356
23.09.2023 09:22:40.000; 13695.560431
23.09.2023 09:22:50.000; 13684.087503
23.09.2023 09:23:00.000; 13671.011979
23.09.2023 09:23:10.000; 13656.335324
23.09.2023 09:23:20.000; 13640.059165
23.09.2023 09:23:30.000; 13622.185515
23.09.2023 09:23:40.000; 13602.716386
23.09.2023 09:23:50.000; 13581.653951
23.09.2023 09:24:00.000; 13559.000829
23.09.2023 09:24:10.000; 13534.759574
23.09.2023 09:24:20.000; 13508.932906
23.09.2023 09:24:30.000; 13481.524045
23.09.2023 09:24:40.000; 13452.535968
23.09.2023 09:24:50.000; 13421.972296
23.09.2023 09:25:00.000; 13389.836488
23.09.2023 09:25:10.000; 13356.132164
23.09.2023 09:25:20.000; 13320.863538
23.09.2023 09:25:30.000; 13284.034608
23.09.2023 09:25:40.000; 13245.649529
23.09.2023 09:25:50.000; 13205.713110
23.09.2023 09:26:00.000; 13164.229880
23.09.2023 09:26:10.000; 13121.204529
23.09.2023 09:26:20.000; 13076.642451
23.09.2023 09:26:30.000; 13030.548706
23.09.2023 09:26:40.000; 12982.928511
23.09.2023 09:26:50.000; 12933.787842
23.09.2023 09:27:00.000; 12883.132284
23.09.2023 09:27:10.000; 12830.967577
23.09.2023 09:27:20.000; 12777.300273
23.09.2023 09:27:30.000; 12722.136476
23.09.2023 09:27:40.000; 12665.482443
23.09.2023 09:27:50.000; 12607.345297
23.09.2023 09:28:00.000; 12547.731653
23.09.2023 09:28:10.000; 12486.648282
23.09.2023 09:28:20.000; 12424.102868
23.09.2023 09:28:30.000; 12360.102273
23.09.2023 09:28:40.000; 12294.654554
23.09.2023 09:28:50.000; 12227.767167
23.09.2023 09:29:00.000; 12159.447722
23.09.2023 09:29:10.000; 12089.704821
23.09.2023 09:29:20.000; 12018.546419
23.09.2023 09:29:30.000; 11945.980616
23.09.2023 09:29:40.000; 11872.016559
23.09.2023 09:29:50.000; 11796.662688
23.09.2023 09:30:00.000; 11719.927590
23.09.2023 09:30:10.000; 11641.820945
23.09.2023 09:30:20.000; 11562.351673
23.09.2023 09:30:30.000; 11481.528839
23.09.2023 09:30:40.000; 11399.362646
23.09.2023 09:30:50.000; 11315.862488
23.09.2023 09:31:00.000; 11231.037898
23.09.2023 09:31:10.000; 11144.899595
23.09.2023 09:31:20.000; 11057.457435
23.09.2023 09:31:30.000; 10968.721414
23.09.2023 09:31:40.000; 10878.702756
23.09.2023 09:31:50.000; 10787.411773
23.09.2023 09:32:00.000; 10694.858912
23.09.2023 09:32:10.000; 10601.055895
23.09.2023 09:32:20.000; 10506.013094
23.09.2023 09:32:30.000; 10409.742558
23.09.2023 09:32:40.000; 10312.255337
23.09.2023 09:32:50.000; 10213.562616
23.09.2023 09:33:00.000; 10113.676921
23.09.2023 09:33:10.000; 10012.609737
23.09.2023 09:33:20.000; 9910.372680
23.09.2023 09:33:30.000; 9806.978747
23.09.2023 09:33:40.000; 9702.439848
23.09.2023 09:33:50.000; 9596.768024
23.09.2023 09:34:00.000; 9489.976734
23.09.2023 09:34:10.000; 9382.078308
23.09.2023 09:34:20.000; 9273.085202
23.09.2023 09:34:30.000; 9163.011333
23.09.2023 09:34:40.000; 9051.869443
23.09.2023 09:34:50.000; 8939.672402
23.09.2023 09:35:00.000; 8826.434574
23.09.2023 09:35:10.000; 8712.169112
23.09.2023 09:35:20.000; 8596.889296
23.09.2023 09:35:30.000; 8480.609934
23.09.2023 09:35:40.000; 8363.344117
23.09.2023 09:35:50.000; 8245.106951
23.09.2023 09:36:00.000; 8125.912273
23.09.2023 09:36:10.000; 8005.774043
23.09.2023 09:36:20.000; 7884.707818
23.09.2023 09:36:30.000; 7762.727849
23.09.2023 09:36:40.000; 7639.848517
23.09.2023 09:36:50.000; 7516.085834
23.09.2023 09:37:00.000; 7391.454481
23.09.2023 09:37:10.000; 7265.969272
23.09.2023 09:37:20.000; 7139.646696
23.09.2023 09:37:30.000; 7012.501883
23.09.2023 09:37:40.000; 6884.550113
23.09.2023 09:37:50.000; 6755.808378
23.09.2023 09:38:00.000; 6626.292299
23.09.2023 09:38:10.000; 6496.017664
23.09.2023 09:38:20.000; 6365.002021
23.09.2023 09:38:30.000; 6233.261544
23.09.2023 09:38:40.000; 6100.812600
23.09.2023 09:38:50.000; 5967.673377
23.09.2023 09:39:00.000; 5833.860697
23.09.2023 09:39:10.000; 5699.391623
23.09.2023 09:39:20.000; 5564.285112
23.09.2023 09:39:30.000; 5428.558246
23.09.2023 09:39:40.000; 5292.230605
23.09.2023 09:39:50.000; 5155.320487
23.09.2023 09:40:00.000; 5017.846573
23.09.2023 09:40:10.000; 4879.829637
23.09.2023 09:40:20.000; 4741.289289
23.09.2023 09:40:30.000; 4602.245681
23.09.2023 09:40:40.000; 4462.721278
23.09.2023 09:40:50.000; 4322.737592
23.09.2023 09:41:00.000; 4182.316962
23.09.2023 09:41:10.000; 4041.484396
23.09.2023 09:41:20.000; 3900.264348
23.09.2023 09:41:30.000; 3758.682614
23.09.2023 09:41:40.000; 3616.768300
23.09.2023 09:41:50.000; 3474.550728
23.09.2023 09:42:00.000; 3332.061539
23.09.2023 09:42:10.000; 3189.336935
23.09.2023 09:42:20.000; 3046.414892
23.09.2023 09:42:30.000; 2903.337735
23.09.2023 09:42:40.000; 2760.154982
23.09.2023 09:42:50.000; 2616.921370
23.09.2023 09:43:00.000; 2473.700579
23.09.2023 09:43:10.000; 2330.569670
23.09.2023 09:43:20.000; 2187.618817
23.09.2023 09:43:30.000; 2044.961200
23.09.2023 09:43:40.000; 1902.736579
23.09.2023 09:43:50.000; 1761.124149
23.09.2023 09:44:00.000; 1620.360905
23.09.2023 09:44:10.000; 1480.763800
23.09.2023 09:44:20.000; 1342.771764
23.09.2023 09:44:30.000; 1207.012567
23.09.2023 09:44:40.000; 1074.407914
23.09.2023 09:44:50.000; 946.359487
23.09.2023 09:45:00.000; 825.066511
23.09.2023 09:45:10.000; 714.050171
23.09.2023 09:45:20.000; 618.930454
23.09.2023 09:45:30.000; 548.103297
23.09.2023 09:45:40.000; 511.793873
23.09.2023 09:45:50.000; 517.339821
23.09.2023 09:46:00.000; 563.504439
23.09.2023 09:46:10.000; 641.560569
23.09.2023 09:46:20.000; 741.475097
23.09.2023 09:46:30.000; 855.586092
23.09.2023 09:46:40.000; 978.898277
23.09.2023 09:46:50.000; 1108.297512
23.09.2023 09:47:00.000; 1241.830696
23.09.2023 09:47:10.000; 1378.244397
23.09.2023 09:47:20.000; 1516.705450
23.09.2023 09:47:30.000; 1656.644312
23.09.2023 09:47:40.000; 1797.658579
23.09.2023 09:47:50.000; 1939.453825
23.09.2023 09:48:00.000; 2081.811267
23.09.2023 09:48:10.000; 2224.563233
23.09.2023 09:48:20.000; 2367.576454
23.09.2023 09:48:30.000; 2510.745442
23.09.2023 09:48:40.000; 2653.983875
23.09.2023 09:48:50.000; 2797.218018
23.09.2023 09:49:00.000; 2940.386735
23.09.2023 09:49:10.000; 3083.437256
23.09.2023 09:49:20.000; 3226.321609
23.09.2023 09:49:30.000; 3368.998696
23.09.2023 09:49:40.000; 3511.431524
23.09.2023 09:49:50.000; 3653.584690
23.09.2023 09:50:00.000; 3795.427206
23.09.2023 09:50:10.000; 3936.930291
23.09.2023 09:50:20.000; 4078.065290
23.09.2023 09:50:30.000; 4218.806787
23.09.2023 09:50:40.000; 4359.130651
23.09.2023 09:50:50.000; 4499.012148
23.09.2023 09:51:00.000; 4638.429739
23.09.2023 09:51:10.000; 4777.360437
23.09.2023 09:51:20.000; 4915.783642
23.09.2023 09:51:30.000; 5053.679355
23.09.2023 09:51:40.000; 5191.026447
23.09.2023 09:51:50.000; 5327.805934
23.09.2023 09:52:00.000; 5463.999245
23.09.2023 09:52:10.000; 5599.586547
23.09.2023 09:52:20.000; 5734.549997
23.09.2023 09:52:30.000; 5868.872056
23.09.2023 09:52:40.000; 6002.533850
23.09.2023 09:52:50.000; 6135.518394
23.09.2023 09:53:00.000; 6267.808939
23.09.2023 09:53:10.000; 6399.387366
23.09.2023 09:53:20.000; 6530.237374
23.09.2023 09:53:30.000; 6660.342851
23.09.2023 09:53:40.000; 6789.686311
23.09.2023 09:53:50.000; 6918.252023
23.09.2023 09:54:00.000; 7046.024421
23.09.2023 09:54:10.000; 7172.986570
23.09.2023 09:54:20.000; 7299.123241
23.09.2023 09:54:30.000; 7424.419355
23.09.2023 09:54:40.000; 7548.858476
23.09.2023 09:54:50.000; 7672.426334
23.09.2023 09:55:00.000; 7795.106809
23.09.2023 09:55:10.000; 7916.885426
23.09.2023 09:55:20.000; 8037.747838
23.09.2023 09:55:30.000; 8157.678387
23.09.2023 09:55:40.000; 8276.663019
23.09.2023 09:55:50.000; 8394.687805
23.09.2023 09:56:00.000; 8511.737535
23.09.2023 09:56:10.000; 8627.798567
23.09.2023 09:56:20.000; 8742.857382
23.09.2023 09:56:30.000; 8856.899216
23.09.2023 09:56:40.000; 8969.910833
23.09.2023 09:56:50.000; 9081.879122
23.09.2023 09:57:00.000; 9192.789764
23.09.2023 09:57:10.000; 9302.629933
23.09.2023 09:57:20.000; 9411.386926
23.09.2023 09:57:30.000; 9519.046873
23.09.2023 09:57:40.000; 9625.597359
23.09.2023 09:57:50.000; 9731.026094
23.09.2023 09:58:00.000; 9835.319662
23.09.2023 09:58:10.000; 9938.466480
23.09.2023 09:58:20.000; 10040.453436
23.09.2023 09:58:30.000; 10141.268815
23.09.2023 09:58:40.000; 10240.901030
23.09.2023 09:58:50.000; 10339.337438
23.09.2023 09:59:00.000; 10436.566751
23.09.2023 09:59:10.000; 10532.577811
23.09.2023 09:59:20.000; 10627.358454
23.09.2023 09:59:30.000; 10720.897827
23.09.2023 09:59:40.000; 10813.185209
23.09.2023 09:59:50.000; 10904.208923
23.09.2023 10:00:00.000; 10993.958559
23.09.2023 10:00:10.000; 11082.423845
23.09.2023 10:00:20.000; 11169.593596
23.09.2023 10:00:30.000; 11255.457856
23.09.2023 10:00:40.000; 11340.006808
23.09.2023 10:00:50.000; 11423.229771
23.09.2023 10:01:00.000; 11505.117252
23.09.2023 10:01:10.000; 11585.659894
23.09.2023 10:01:20.000; 11664.847533
23.09.2023 10:01:30.000; 11742.671144
23.09.2023 10:01:40.000; 11819.121841
23.09.2023 10:01:50.000; 11894.189985
23.09.2023 10:02:00.000; 11967.867321
23.09.2023 10:02:10.000; 12040.144563
23.09.2023 10:02:20.000; 12111.013484
23.09.2023 10:02:30.000; 12180.466004
23.09.2023 10:02:40.000; 12248.493376
23.09.2023 10:02:50.000; 12315.087863
23.09.2023 10:03:00.000; 12380.241878
23.09.2023 10:03:10.000; 12443.947220
23.09.2023 10:03:20.000; 12506.196652
23.09.2023 10:03:30.000; 12566.983083
23.09.2023 10:03:40.000; 12626.298870
23.09.2023 10:03:50.000; 12684.137279
23.09.2023 10:04:00.000; 12740.491728
23.09.2023 10:04:10.000; 12795.355134
23.09.2023 10:04:20.000; 12848.721275
23.09.2023 10:04:30.000; 12900.584083
23.09.2023 10:04:40.000; 12950.937043
23.09.2023 10:04:50.000; 12999.774453
23.09.2023 10:05:00.000; 13047.090761
23.09.2023 10:05:10.000; 13092.880031
23.09.2023 10:05:20.000; 13137.137082
23.09.2023 10:05:30.000; 13179.856888
23.09.2023 10:05:40.000; 13221.034095
23.09.2023 10:05:50.000; 13260.664205
23.09.2023 10:06:00.000; 13298.742255
23.09.2023 10:06:10.000; 13335.263946
23.09.2023 10:06:20.000; 13370.225139
23.09.2023 10:06:30.000; 13403.621461
23.09.2023 10:06:40.000; 13435.449149
23.09.2023 10:06:50.000; 13465.704601
23.09.2023 10:07:00.000; 13494.384039
23.09.2023 10:07:10.000; 13521.484240
23.09.2023 10:07:20.000; 13547.002142
23.09.2023 10:07:30.000; 13570.934567
23.09.2023 10:07:40.000; 13593.278835
23.09.2023 10:07:50.000; 13614.032428
23.09.2023 10:08:00.000; 13633.192770
23.09.2023 10:08:10.000; 13650.757725
23.09.2023 10:08:20.000; 13666.725323
23.09.2023 10:08:30.000; 13681.093592
23.09.2023 10:08:40.000; 13693.860946
23.09.2023 10:08:50.000; 13705.025962
23.09.2023 10:09:00.000; 13714.587275
23.09.2023 10:09:10.000; 13722.543847
23.09.2023 10:09:20.000; 13728.894807
23.09.2023 10:09:30.000; 13733.639396
23.09.2023 10:09:40.000; 13736.777139
23.09.2023 10:09:50.000; 13738.307685
23.09.2023 10:10:00.000; 13738.230914
23.09.2023 10:10:10.000; 13736.546871
23.09.2023 10:10:20.000; 13733.255816
23.09.2023 10:10:30.000; 13728.358180
23.09.2023 10:10:40.000; 13721.854558
23.09.2023 10:10:50.000; 13713.745818
23.09.2023 10:11:00.000; 13704.032943
23.09.2023 10:11:10.000; 13692.717079
23.09.2023 10:11:20.000; 13679.799701
23.09.2023 10:11:30.000; 13665.282341
23.09.2023 10:11:40.000; 13649.166695
23.09.2023 10:11:50.000; 13631.454843
23.09.2023 10:12:00.000; 13612.148867
23.09.2023 10:12:10.000; 13591.251007
23.09.2023 10:12:20.000; 13568.763951
23.09.2023 10:12:30.000; 13544.690324
23.09.2023 10:12:40.000; 13519.032914
23.09.2023 10:12:50.000; 13491.795007
23.09.2023 10:13:00.000; 13462.979774
23.09.2023 10:13:10.000; 13432.590542
23.09.2023 10:13:20.000; 13400.631199
23.09.2023 10:13:30.000; 13367.105313
23.09.2023 10:13:40.000; 13332.017169
23.09.2023 10:13:50.000; 13295.370831
23.09.2023 10:14:00.000; 13257.170526
23.09.2023 10:14:10.000; 13217.421127
23.09.2023 10:14:20.000; 13176.127232
23.09.2023 10:14:30.000; 13133.293601
23.09.2023 10:14:40.000; 13088.925692
23.09.2023 10:14:50.000; 13043.028634
23.09.2023 10:15:00.000; 12995.607711
23.09.2023 10:15:10.000; 12946.668965
23.09.2023 10:15:20.000; 12896.218046
23.09.2023 10:15:30.000; 12844.260763
23.09.2023 10:15:40.000; 12790.803729
23.09.2023 10:15:50.000; 12735.853116
23.09.2023 10:16:00.000; 12679.415246
23.09.2023 10:16:10.000; 12621.497304
23.09.2023 10:16:20.000; 12562.105972
23.09.2023 10:16:30.000; 12501.248082
23.09.2023 10:16:40.000; 12438.931382
23.09.2023 10:16:50.000; 12375.163058
23.09.2023 10:17:00.000; 12309.950449
23.09.2023 10:17:10.000; 12243.301854
23.09.2023 10:17:20.000; 12175.224683
23.09.2023 10:17:30.000; 12105.727603
23.09.2023 10:17:40.000; 12034.818627
23.09.2023 10:17:50.000; 11962.505920
23.09.2023 10:18:00.000; 11888.798688
23.09.2023 10:18:10.000; 11813.705433
23.09.2023 10:18:20.000; 11737.234805
23.09.2023 10:18:30.000; 11659.396541
23.09.2023 10:18:40.000; 11580.199626
23.09.2023 10:18:50.000; 11499.653187
23.09.2023 10:19:00.000; 11417.767486
23.09.2023 10:19:10.000; 11334.551980
23.09.2023 10:19:20.000; 11250.016267
23.09.2023 10:19:30.000; 11164.171126
23.09.2023 10:19:40.000; 11077.026479
23.09.2023 10:19:50.000; 10988.592387
23.09.2023 10:20:00.000; 10898.880138
23.09.2023 10:20:10.000; 10807.900111
23.09.2023 10:20:20.000; 10715.662824
23.09.2023 10:20:30.000; 10622.180064
23.09.2023 10:20:40.000; 10527.462280
23.09.2023 10:20:50.000; 10431.521587
23.09.2023 10:21:00.000; 10334.369116
23.09.2023 10:21:10.000; 10236.016129
23.09.2023 10:21:20.000; 10136.475229
23.09.2023 10:21:30.000; 10035.757988
23.09.2023 10:21:40.000; 9933.876107
23.09.2023 10:21:50.000; 9830.842672
23.09.2023 10:22:00.000; 9726.669690
23.09.2023 10:22:10.000; 9621.369300
23.09.2023 10:22:20.000; 9514.955062
23.09.2023 10:22:30.000; 9407.439419
23.09.2023 10:22:40.000; 9298.834941
23.09.2023 10:22:50.000; 9189.155664
23.09.2023 10:23:00.000; 9078.414462
23.09.2023 10:23:10.000; 8966.624342
23.09.2023 10:23:20.000; 8853.799810
23.09.2023 10:23:30.000; 8739.954177
23.09.2023 10:23:40.000; 8625.100888
23.09.2023 10:23:50.000; 8509.254927
23.09.2023 10:24:00.000; 8392.430048
23.09.2023 10:24:10.000; 8274.640142
23.09.2023 10:24:20.000; 8155.900681
23.09.2023 10:24:30.000; 8036.225391
23.09.2023 10:24:40.000; 7915.630077
23.09.2023 10:24:50.000; 7794.129267
23.09.2023 10:25:00.000; 7671.737638
23.09.2023 10:25:10.000; 7548.471519
23.09.2023 10:25:20.000; 7424.345936
23.09.2023 10:25:30.000; 7299.376086
23.09.2023 10:25:40.000; 7173.578858
23.09.2023 10:25:50.000; 7046.969830
23.09.2023 10:26:00.000; 6919.564769
23.09.2023 10:26:10.000; 6791.381188
23.09.2023 10:26:20.000; 6662.435289
23.09.2023 10:26:30.000; 6532.743493
23.09.2023 10:26:40.000; 6402.324034
23.09.2023 10:26:50.000; 6271.193847
23.09.2023 10:27:00.000; 6139.370136
23.09.2023 10:27:10.000; 6006.872000
23.09.2023 10:27:20.000; 5873.717277
23.09.2023 10:27:30.000; 5739.924150
23.09.2023 10:27:40.000; 5605.512808
23.09.2023 10:27:50.000; 5470.502254
23.09.2023 10:28:00.000; 5334.911955
23.09.2023 10:28:10.000; 5198.763542
23.09.2023 10:28:20.000; 5062.077049
23.09.2023 10:28:30.000; 4924.875365
23.09.2023 10:28:40.000; 4787.180481
23.09.2023 10:28:50.000; 4649.015229
23.09.2023 10:29:00.000; 4510.405084
23.09.2023 10:29:10.000; 4371.374975
23.09.2023 10:29:20.000; 4231.951124
23.09.2023 10:29:30.000; 4092.162947
23.09.2023 10:29:40.000; 3952.039951
23.09.2023 10:29:50.000; 3811.613732
23.09.2023 10:30:00.000; 3670.920066
23.09.2023 10:30:10.000; 3529.996014
23.09.2023 10:30:20.000; 3388.882216
23.09.2023 10:30:30.000; 3247.625379
23.09.2023 10:30:40.000; 3106.275840
23.09.2023 10:30:50.000; 2964.890536
23.09.2023 10:31:00.000; 2823.536330
23.09.2023 10:31:10.000; 2682.288738
23.09.2023 10:31:20.000; 2541.236458
23.09.2023 10:31:30.000; 2400.486853
23.09.2023 10:31:40.000; 2260.167688
23.09.2023 10:31:50.000; 2120.435905
23.09.2023 10:32:00.000; 1981.489185
23.09.2023 10:32:10.000; 1843.576029
23.09.2023 10:32:20.000; 1707.020417
23.09.2023 10:32:30.000; 1572.247474
23.09.2023 10:32:40.000; 1439.829099
23.09.2023 10:32:50.000; 1310.551581
23.09.2023 10:33:00.000; 1185.512314
23.09.2023 10:33:10.000; 1066.271420
23.09.2023 10:33:20.000; 955.070166
23.09.2023 10:33:30.000; 855.111831
23.09.2023 10:33:40.000; 770.837597
23.09.2023 10:33:50.000; 707.917616
23.09.2023 10:34:00.000; 672.405741
23.09.2023 10:34:10.000; 668.700327
23.09.2023 10:34:20.000; 697.310434
23.09.2023 10:34:30.000; 754.557130
23.09.2023 10:34:40.000; 834.545373
23.09.2023 10:34:50.000; 931.402291
23.09.2023 10:35:00.000; 1040.389338
23.09.2023 10:35:10.000; 1158.044138
23.09.2023 10:35:20.000; 1281.934611
23.09.2023 10:35:30.000; 1410.368879
23.09.2023 10:35:40.000; 1542.160412
23.09.2023 10:35:50.000; 1676.462601
23.09.2023 10:36:00.000; 1812.662848
23.09.2023 10:36:10.000; 1950.305749
23.09.2023 10:36:20.000; 2089.048784
23.09.2023 10:36:30.000; 2228.628414
23.09.2023 10:36:40.000; 2368.836397
23.09.2023 10:36:50.000; 2509.507967
23.09.2023 10:37:00.000; 2650.509486
23.09.2023 10:37:10.000; 2791.729114
23.09.2023 10:37:20.000; 2933.074701
23.09.2023 10:37:30.000; 3074.468041
23.09.2023 10:37:40.000; 3215.840144
23.09.2023 10:37:50.000; 3357.132384
23.09.2023 10:38:00.000; 3498.293060
23.09.2023 10:38:10.000; 3639.274363
23.09.2023 10:38:20.000; 3780.034747
23.09.2023 10:38:30.000; 3920.536410
23.09.2023 10:38:40.000; 4060.742954
23.09.2023 10:38:50.000; 4200.622269
23.09.2023 10:39:00.000; 4340.144411
23.09.2023 10:39:10.000; 4479.279595
23.09.2023 10:39:20.000; 4618.001287
23.09.2023 10:39:30.000; 4756.284288
23.09.2023 10:39:40.000; 4894.102891
23.09.2023 10:39:50.000; 5031.434613
23.09.2023 10:40:00.000; 5168.255636
23.09.2023 10:40:10.000; 5304.544570
23.09.2023 10:40:20.000; 5440.280695
23.09.2023 10:40:30.000; 5575.442262
23.09.2023 10:40:40.000; 5710.009695
23.09.2023 10:40:50.000; 5843.963897
23.09.2023 10:41:00.000; 5977.284593
23.09.2023 10:41:10.000; 6109.953523
23.09.2023 10:41:20.000; 6241.948069
23.09.2023 10:41:30.000; 6373.263196
23.09.2023 10:41:40.000; 6503.867511
23.09.2023 10:41:50.000; 6633.748737
23.09.2023 10:42:00.000; 6762.888586
23.09.2023 10:42:10.000; 6891.270589
23.09.2023 10:42:20.000; 7018.878504
23.09.2023 10:42:30.000; 7145.694770
23.09.2023 10:42:40.000; 7271.703582
23.09.2023 10:42:50.000; 7396.889326
23.09.2023 10:43:00.000; 7521.235072
23.09.2023 10:43:10.000; 7644.726086
23.09.2023 10:43:20.000; 7767.345821
23.09.2023 10:43:30.000; 7889.079399
23.09.2023 10:43:40.000; 8009.912099
23.09.2023 10:43:50.000; 8129.827910
23.09.2023 10:44:00.000; 8248.812446
23.09.2023 10:44:10.000; 8366.851468
23.09.2023 10:44:20.000; 8483.929469
23.09.2023 10:44:30.000; 8600.032530
23.09.2023 10:44:40.000; 8715.146865
23.09.2023 10:44:50.000; 8829.257459
23.09.2023 10:45:00.000; 8942.350836
23.09.2023 10:45:10.000; 9054.413656
23.09.2023 10:45:20.000; 9165.431378
23.09.2023 10:45:30.000; 9275.390965
23.09.2023 10:45:40.000; 9384.279513
23.09.2023 10:45:50.000; 9492.082953
23.09.2023 10:46:00.000; 9598.788682
23.09.2023 10:46:10.000; 9704.384226
23.09.2023 10:46:20.000; 9808.855989
23.09.2023 10:46:30.000; 9912.191800
23.09.2023 10:46:40.000; 10014.379620
23.09.2023 10:46:50.000; 10115.406326
23.09.2023 10:47:00.000; 10215.260582
23.09.2023 10:47:10.000; 10313.929585
23.09.2023 10:47:20.000; 10411.401890
23.09.2023 10:47:30.000; 10507.666186
23.09.2023 10:47:40.000; 10602.710153
23.09.2023 10:47:50.000; 10696.522790
23.09.2023 10:48:00.000; 10789.093227
23.09.2023 10:48:10.000; 10880.409637
23.09.2023 10:48:20.000; 10970.461464
23.09.2023 10:48:30.000; 11059.238291
23.09.2023 10:48:40.000; 11146.728786
23.09.2023 10:48:50.000; 11232.922850
23.09.2023 10:49:00.000; 11317.810521
23.09.2023 10:49:10.000; 11401.380975
23.09.2023 10:49:20.000; 11483.624574
23.09.2023 10:49:30.000; 11564.531820
23.09.2023 10:49:40.000; 11644.092404
23.09.2023 10:49:50.000; 11722.297156
23.09.2023 10:50:00.000; 11799.137050
23.09.2023 10:50:10.000; 11874.602299
23.09.2023 10:50:20.000; 11948.684212
23.09.2023 10:50:30.000; 12021.374241
23.09.2023 10:50:40.000; 12092.663131
23.09.2023 10:50:50.000; 12162.542952
23.09.2023 10:51:00.000; 12231.004808
23.09.2023 10:51:10.000; 12298.040817
23.09.2023 10:51:20.000; 12363.643248
23.09.2023 10:51:30.000; 12427.803748
23.09.2023 10:51:40.000; 12490.514934
23.09.2023 10:51:50.000; 12551.769569
23.09.2023 10:52:00.000; 12611.559856
23.09.2023 10:52:10.000; 12669.878914
23.09.2023 10:52:20.000; 12726.720011
23.09.2023 10:52:30.000; 12782.075911
23.09.2023 10:52:40.000; 12835.940243
23.09.2023 10:52:50.000; 12888.306786
23.09.2023 10:53:00.000; 12939.168872
23.09.2023 10:53:10.000; 12988.520644
23.09.2023 10:53:20.000; 13036.356402
23.09.2023 10:53:30.000; 13082.670049
23.09.2023 10:53:40.000; 13127.456253
