Отчёт создан с помощью MIDE
Тип времени: UTC
Отчёт создан 13.10.2023 11:11:57.552
Временной интервал отчёта от 13.10.2023 09:00:00.000 до 14.10.2023 09:00:00.000
Отчёт создан в системе координат Earth/TEME
Время; ka-facil.norm
13.10.2023 19:27:30.000; 12429.472475
13.10.2023 19:28:00.000; 12386.281054
13.10.2023 19:28:30.000; 12340.488732
13.10.2023 19:29:00.000; 12292.105139
13.10.2023 19:29:30.000; 12241.140795
13.10.2023 19:30:00.000; 12187.607118
13.10.2023 19:30:30.000; 12131.516435
13.10.2023 19:31:00.000; 12072.881993
13.10.2023 19:31:30.000; 12011.717968
13.10.2023 19:32:00.000; 11948.039478
13.10.2023 19:32:30.000; 11881.862595
13.10.2023 19:33:00.000; 11813.204358
13.10.2023 19:33:30.000; 11742.082786
13.10.2023 19:34:00.000; 11668.516893
13.10.2023 19:34:30.000; 11592.526703
13.10.2023 19:35:00.000; 11514.133263
13.10.2023 19:35:30.000; 11433.358666
13.10.2023 19:36:00.000; 11350.225952
13.10.2023 19:36:30.000; 11264.759578
13.10.2023 19:37:00.000; 11176.984768
13.10.2023 19:37:30.000; 11086.927983
13.10.2023 19:38:00.000; 10994.616833
13.10.2023 19:38:30.000; 10900.080101
13.10.2023 19:39:00.000; 10803.347777
13.10.2023 19:39:30.000; 10704.451085
13.10.2023 19:40:00.000; 10603.422519
13.10.2023 19:40:30.000; 10500.295880
13.10.2023 19:41:00.000; 10395.106314
13.10.2023 19:41:30.000; 10287.890360
13.10.2023 19:42:00.000; 10178.685995
13.10.2023 19:42:30.000; 10067.532689
13.10.2023 19:43:00.000; 9954.471461
13.10.2023 19:43:30.000; 9839.544944
13.10.2023 19:44:00.000; 9722.797457
13.10.2023 19:44:30.000; 9604.275078
13.10.2023 19:45:00.000; 9484.025730
13.10.2023 19:45:30.000; 9362.099277
13.10.2023 19:46:00.000; 9238.547624
13.10.2023 19:46:30.000; 9113.424831
13.10.2023 19:47:00.000; 8986.787069
13.10.2023 19:47:30.000; 8858.693437
13.10.2023 19:48:00.000; 8729.205098
13.10.2023 19:48:30.000; 8598.386123
13.10.2023 19:49:00.000; 8466.303509
13.10.2023 19:49:30.000; 8333.027388
13.10.2023 19:50:00.000; 8198.631253
13.10.2023 19:50:30.000; 8063.192208
13.10.2023 19:51:00.000; 7926.791251
13.10.2023 19:51:30.000; 7789.513583
13.10.2023 19:52:00.000; 7651.448947
13.10.2023 19:52:30.000; 7512.692009
13.10.2023 19:53:00.000; 7373.342777
13.10.2023 19:53:30.000; 7233.507060
13.10.2023 19:54:00.000; 7093.296986
13.10.2023 19:54:30.000; 6952.831558
13.10.2023 19:55:00.000; 6812.237281
13.10.2023 19:55:30.000; 6671.648845
13.10.2023 19:56:00.000; 6531.209875
13.10.2023 19:56:30.000; 6391.073752
13.10.2023 19:57:00.000; 6251.404510
13.10.2023 19:57:30.000; 6112.377809
13.10.2023 19:58:00.000; 5974.181986
13.10.2023 19:58:30.000; 5837.018994
13.10.2023 19:59:00.000; 5701.106336
13.10.2023 19:59:30.000; 5566.677214
13.10.2023 20:00:00.000; 5433.982568
13.10.2023 20:00:30.000; 5303.292200
13.10.2023 20:01:00.000; 5174.896077
13.10.2023 20:01:30.000; 5049.105554
13.10.2023 20:02:00.000; 4926.254466
13.10.2023 20:02:30.000; 4806.699996
13.10.2023 20:03:00.000; 4690.823213
13.10.2023 20:03:30.000; 4579.029136
13.10.2023 20:04:00.000; 4471.746181
13.10.2023 20:04:30.000; 4369.424799
13.10.2023 20:05:00.000; 4272.535103
13.10.2023 20:05:30.000; 4181.563300
13.10.2023 20:06:00.000; 4097.006723
13.10.2023 20:06:30.000; 4019.367340
13.10.2023 20:07:00.000; 3949.143656
13.10.2023 20:07:30.000; 3886.821076
13.10.2023 20:08:00.000; 3832.860910
13.10.2023 20:08:30.000; 3787.688404
13.10.2023 20:09:00.000; 3751.680365
13.10.2023 20:09:30.000; 3725.153054
13.10.2023 20:10:00.000; 3708.351382
13.10.2023 20:10:30.000; 3701.439742
13.10.2023 20:11:00.000; 3704.495949
13.10.2023 20:11:30.000; 3717.508277
13.10.2023 20:12:00.000; 3740.376098
13.10.2023 20:12:30.000; 3772.914017
13.10.2023 20:13:00.000; 3814.859114
13.10.2023 20:13:30.000; 3865.880660
13.10.2023 20:14:00.000; 3925.591496
13.10.2023 20:14:30.000; 3993.560227
13.10.2023 20:15:00.000; 4069.323444
13.10.2023 20:15:30.000; 4152.397307
13.10.2023 20:16:00.000; 4242.288006
13.10.2023 20:16:30.000; 4338.500788
13.10.2023 20:17:00.000; 4440.547417
13.10.2023 20:17:30.000; 4547.952069
13.10.2023 20:18:00.000; 4660.255755
13.10.2023 20:18:30.000; 4777.019427
13.10.2023 20:19:00.000; 4897.825972
13.10.2023 20:19:30.000; 5022.281279
13.10.2023 20:20:00.000; 5150.014575
13.10.2023 20:20:30.000; 5280.678206
13.10.2023 20:21:00.000; 5413.947181
13.10.2023 20:21:30.000; 5549.517533
13.10.2023 20:22:00.000; 5687.106282
13.10.2023 20:22:30.000; 5826.449501
13.10.2023 20:23:00.000; 5967.301225
13.10.2023 20:23:30.000; 6109.432172
13.10.2023 20:24:00.000; 6252.628490
13.10.2023 20:24:30.000; 6396.690557
13.10.2023 20:25:00.000; 6541.431836
13.10.2023 20:25:30.000; 6686.677800
13.10.2023 20:26:00.000; 6832.264942
13.10.2023 20:26:30.000; 6978.039842
13.10.2023 20:27:00.000; 7123.858329
13.10.2023 20:27:30.000; 7269.584695
13.10.2023 20:28:00.000; 7415.090991
13.10.2023 20:28:30.000; 7560.256380
13.10.2023 20:29:00.000; 7704.966547
13.10.2023 20:29:30.000; 7849.113174
13.10.2023 20:30:00.000; 7992.593447
13.10.2023 20:30:30.000; 8135.309629
13.10.2023 20:31:00.000; 8277.168660
13.10.2023 20:31:30.000; 8418.081800
13.10.2023 20:32:00.000; 8557.964492
13.10.2023 20:32:30.000; 8696.735321
13.10.2023 20:33:00.000; 8834.316879
13.10.2023 20:33:30.000; 8970.634766
13.10.2023 20:34:00.000; 9105.617568
13.10.2023 20:34:30.000; 9239.196658
13.10.2023 20:35:00.000; 9371.306019
13.10.2023 20:35:30.000; 9501.882083
13.10.2023 20:36:00.000; 9630.863582
13.10.2023 20:36:30.000; 9758.191420
13.10.2023 20:37:00.000; 9883.808548
13.10.2023 20:37:30.000; 10007.659857
13.10.2023 20:38:00.000; 10129.692075
13.10.2023 20:38:30.000; 10249.853680
13.10.2023 20:39:00.000; 10368.094813
13.10.2023 20:39:30.000; 10484.367206
13.10.2023 20:40:00.000; 10598.624109
13.10.2023 20:40:30.000; 10710.820230
13.10.2023 20:41:00.000; 10820.911675
13.10.2023 20:41:30.000; 10928.855899
13.10.2023 20:42:00.000; 11034.611650
13.10.2023 20:42:30.000; 11138.138934
13.10.2023 20:43:00.000; 11239.398966
13.10.2023 20:43:30.000; 11338.354268
13.10.2023 20:44:00.000; 11434.968106
13.10.2023 20:44:30.000; 11529.205257
13.10.2023 20:45:00.000; 11621.031442
13.10.2023 20:45:30.000; 11710.413434
13.10.2023 20:46:00.000; 11797.319040
13.10.2023 20:46:30.000; 11881.717070
13.10.2023 20:47:00.000; 11963.577322
13.10.2023 20:47:30.000; 12042.870560
13.10.2023 20:48:00.000; 12119.568501
13.10.2023 20:48:30.000; 12193.643793
13.10.2023 20:49:00.000; 12265.070008
13.10.2023 20:49:30.000; 12333.821623
13.10.2023 20:50:00.000; 12399.874009
13.10.2023 20:50:30.000; 12463.203425
13.10.2023 20:51:00.000; 12523.787000
13.10.2023 20:51:30.000; 12581.602734
13.10.2023 20:52:00.000; 12636.629482
13.10.2023 20:52:30.000; 12688.846953
13.10.2023 20:53:00.000; 12738.235699
13.10.2023 20:53:30.000; 12784.777115
13.10.2023 20:54:00.000; 12828.453429
13.10.2023 20:54:30.000; 12869.247757
13.10.2023 20:55:00.000; 12907.143879
13.10.2023 20:55:30.000; 12942.126571
13.10.2023 20:56:00.000; 12974.181373
13.10.2023 20:56:30.000; 13003.294653
13.10.2023 20:57:00.000; 13029.453599
13.10.2023 20:57:30.000; 13052.646222
13.10.2023 20:58:00.000; 13072.861358
13.10.2023 20:58:30.000; 13090.088662
13.10.2023 20:59:00.000; 13104.318619
13.10.2023 20:59:30.000; 13115.542537
13.10.2023 21:00:00.000; 13123.752553
13.10.2023 21:00:30.000; 13128.941634
13.10.2023 21:01:00.000; 13131.103579
13.10.2023 21:01:30.000; 13130.233023
13.10.2023 21:02:00.000; 13126.325441
13.10.2023 21:02:30.000; 13119.377146
13.10.2023 21:03:00.000; 13109.385299
13.10.2023 21:03:30.000; 13096.347909
13.10.2023 21:04:00.000; 13080.263836
13.10.2023 21:04:30.000; 13061.132796
13.10.2023 21:05:00.000; 13038.955368
13.10.2023 21:05:30.000; 13013.732990
13.10.2023 21:06:00.000; 12985.467933
13.10.2023 21:06:30.000; 12954.163452
13.10.2023 21:07:00.000; 12919.823569
13.10.2023 21:07:30.000; 12882.453219
13.10.2023 21:08:00.000; 12842.058226
13.10.2023 21:08:30.000; 12798.645298
13.10.2023 21:09:00.000; 12752.222037
13.10.2023 21:09:30.000; 12702.796941
13.10.2023 21:10:00.000; 12650.379411
13.10.2023 21:10:30.000; 12594.979747
13.10.2023 21:11:00.000; 12536.609161
13.10.2023 21:11:30.000; 12475.279776
13.10.2023 21:12:00.000; 12411.004631
13.10.2023 21:12:30.000; 12343.797683
13.10.2023 21:13:00.000; 12273.673814
13.10.2023 21:13:30.000; 12200.648832
13.10.2023 21:14:00.000; 12124.739477
13.10.2023 21:14:30.000; 12045.963423
13.10.2023 21:15:00.000; 11964.339285
13.10.2023 21:15:30.000; 11879.886619
13.10.2023 21:16:00.000; 11792.625930
13.10.2023 21:16:30.000; 11702.578679
13.10.2023 21:17:00.000; 11609.767155
13.10.2023 21:17:30.000; 11514.214988
13.10.2023 21:18:00.000; 11415.946407
13.10.2023 21:18:30.000; 11314.986741
13.10.2023 21:19:00.000; 11211.362304
13.10.2023 21:19:30.000; 11105.100403
13.10.2023 21:20:00.000; 10996.229350
13.10.2023 21:20:30.000; 10884.778470
13.10.2023 21:21:00.000; 10770.778117
13.10.2023 21:21:30.000; 10654.259684
13.10.2023 21:22:00.000; 10535.255622
13.10.2023 21:22:30.000; 10413.799457
13.10.2023 21:23:00.000; 10289.925811
13.10.2023 21:23:30.000; 10163.670422
13.10.2023 21:24:00.000; 10035.070178
13.10.2023 21:24:30.000; 9904.163138
13.10.2023 21:25:00.000; 9770.988575
13.10.2023 21:25:30.000; 9635.587006
13.10.2023 21:26:00.000; 9498.000245
13.10.2023 21:26:30.000; 9358.271447
13.10.2023 21:27:00.000; 9216.445166
13.10.2023 21:27:30.000; 9072.567423
13.10.2023 21:28:00.000; 8926.685779
13.10.2023 21:28:30.000; 8778.849215
13.10.2023 21:29:00.000; 8629.109031
13.10.2023 21:29:30.000; 8477.517760
13.10.2023 21:30:00.000; 8324.130085
13.10.2023 21:30:30.000; 8169.002786
13.10.2023 21:31:00.000; 8012.194899
13.10.2023 21:31:30.000; 7853.767907
13.10.2023 21:32:00.000; 7693.785950
13.10.2023 21:32:30.000; 7532.316072
13.10.2023 21:33:00.000; 7369.428504
13.10.2023 21:33:30.000; 7205.196991
13.10.2023 21:34:00.000; 7039.699161
13.10.2023 21:34:30.000; 6873.016969
13.10.2023 21:35:00.000; 6705.237193
13.10.2023 21:35:30.000; 6536.452027
13.10.2023 21:36:00.000; 6366.759758
13.10.2023 21:36:30.000; 6196.265568
13.10.2023 21:37:00.000; 6025.082463
13.10.2023 21:37:30.000; 5853.332371
13.10.2023 21:38:00.000; 5681.147431
13.10.2023 21:38:30.000; 5508.671509
13.10.2023 21:39:00.000; 5336.061997
13.10.2023 21:39:30.000; 5163.491709
13.10.2023 21:40:00.000; 4991.152326
13.10.2023 21:40:30.000; 4819.256014
13.10.2023 21:41:00.000; 4648.039911
13.10.2023 21:41:30.000; 4477.770142
13.10.2023 21:42:00.000; 4308.746869
13.10.2023 21:42:30.000; 4141.310272
13.10.2023 21:43:00.000; 3975.847627
13.10.2023 21:43:30.000; 3812.801607
13.10.2023 21:44:00.000; 3652.679930
13.10.2023 21:44:30.000; 3496.066397
13.10.2023 21:45:00.000; 3343.633220
13.10.2023 21:45:30.000; 3196.154303
13.10.2023 21:46:00.000; 3054.518713
13.10.2023 21:46:30.000; 2919.742947
13.10.2023 21:47:00.000; 2792.979699
13.10.2023 21:47:30.000; 2675.519643
13.10.2023 21:48:00.000; 2568.781442
13.10.2023 21:48:30.000; 2474.284176
13.10.2023 21:49:00.000; 2393.596379
13.10.2023 21:49:30.000; 2328.258006
13.10.2023 21:50:00.000; 2279.676842
13.10.2023 21:50:30.000; 2249.009110
13.10.2023 21:51:00.000; 2237.043096
13.10.2023 21:51:30.000; 2244.110299
13.10.2023 21:52:00.000; 2270.046003
13.10.2023 21:52:30.000; 2314.210207
13.10.2023 21:53:00.000; 2375.562838
13.10.2023 21:53:30.000; 2452.774007
13.10.2023 21:54:00.000; 2544.344566
13.10.2023 21:54:30.000; 2648.715835
13.10.2023 21:55:00.000; 2764.355909
13.10.2023 21:55:30.000; 2889.818735
13.10.2023 21:56:00.000; 3023.778406
13.10.2023 21:56:30.000; 3165.044039
13.10.2023 21:57:00.000; 3312.561213
13.10.2023 21:57:30.000; 3465.405082
13.10.2023 21:58:00.000; 3622.769040
13.10.2023 21:58:30.000; 3783.951576
13.10.2023 21:59:00.000; 3948.342948
13.10.2023 21:59:30.000; 4115.412610
13.10.2023 22:00:00.000; 4284.697846
13.10.2023 22:00:30.000; 4455.793762
13.10.2023 22:01:00.000; 4628.344637
13.10.2023 22:01:30.000; 4802.036536
13.10.2023 22:02:00.000; 4976.591281
13.10.2023 22:02:30.000; 5151.760220
13.10.2023 22:03:00.000; 5327.321190
13.10.2023 22:03:30.000; 5503.073840
13.10.2023 22:04:00.000; 5678.836717
13.10.2023 22:04:30.000; 5854.444629
13.10.2023 22:05:00.000; 6029.746415
13.10.2023 22:05:30.000; 6204.603067
13.10.2023 22:06:00.000; 6378.886142
13.10.2023 22:06:30.000; 6552.476422
13.10.2023 22:07:00.000; 6725.262764
13.10.2023 22:07:30.000; 6897.141135
13.10.2023 22:08:00.000; 7068.013783
13.10.2023 22:08:30.000; 7237.788519
13.10.2023 22:09:00.000; 7406.378119
13.10.2023 22:09:30.000; 7573.699793
13.10.2023 22:10:00.000; 7739.674741
13.10.2023 22:10:30.000; 7904.227757
13.10.2023 22:11:00.000; 8067.286895
13.10.2023 22:11:30.000; 8228.783177
13.10.2023 22:12:00.000; 8388.650337
13.10.2023 22:12:30.000; 8546.824601
13.10.2023 22:13:00.000; 8703.244491
13.10.2023 22:13:30.000; 8857.850861
13.10.2023 22:14:00.000; 9010.585927
13.10.2023 22:14:30.000; 9161.394373
13.10.2023 22:15:00.000; 9310.222407
13.10.2023 22:15:30.000; 9457.017872
13.10.2023 22:16:00.000; 9601.730148
13.10.2023 22:16:30.000; 9744.310082
13.10.2023 22:17:00.000; 9884.709910
13.10.2023 22:17:30.000; 10022.883199
13.10.2023 22:18:00.000; 10158.784791
13.10.2023 22:18:30.000; 10292.370751
13.10.2023 22:19:00.000; 10423.598325
13.10.2023 22:19:30.000; 10552.425898
13.10.2023 22:20:00.000; 10678.812965
13.10.2023 22:20:30.000; 10802.720091
13.10.2023 22:21:00.000; 10924.108887
13.10.2023 22:21:30.000; 11042.941985
13.10.2023 22:22:00.000; 11159.183015
13.10.2023 22:22:30.000; 11272.796580
13.10.2023 22:23:00.000; 11383.748245
13.10.2023 22:23:30.000; 11492.004513
13.10.2023 22:24:00.000; 11597.532815
13.10.2023 22:24:30.000; 11700.301630
13.10.2023 22:25:00.000; 11800.279926
13.10.2023 22:25:30.000; 11897.437975
13.10.2023 22:26:00.000; 11991.746792
13.10.2023 22:26:30.000; 12083.178258
13.10.2023 22:27:00.000; 12171.705123
13.10.2023 22:27:30.000; 12257.300990
13.10.2023 22:28:00.000; 12339.940312
13.10.2023 22:28:30.000; 12419.598390
13.10.2023 22:29:00.000; 12496.251362
13.10.2023 22:29:30.000; 12569.876205
13.10.2023 22:30:00.000; 12640.450728
13.10.2023 22:30:30.000; 12707.953571
13.10.2023 22:31:00.000; 12772.364200
13.10.2023 22:31:30.000; 12833.662912
13.10.2023 22:32:00.000; 12891.830825
13.10.2023 22:32:30.000; 12946.849883
13.10.2023 22:33:00.000; 12998.702857
13.10.2023 22:33:30.000; 13047.373340
13.10.2023 22:34:00.000; 13092.845749
13.10.2023 22:34:30.000; 13135.105330
13.10.2023 22:35:00.000; 13174.138155
13.10.2023 22:35:30.000; 13209.931124
13.10.2023 22:36:00.000; 13242.472011
13.10.2023 22:36:30.000; 13271.749292
13.10.2023 22:37:00.000; 13297.752413
13.10.2023 22:37:30.000; 13320.471612
13.10.2023 22:38:00.000; 13339.897967
13.10.2023 22:38:30.000; 13356.023400
13.10.2023 22:39:00.000; 13368.840680
13.10.2023 22:39:30.000; 13378.343428
13.10.2023 22:40:00.000; 13384.526115
13.10.2023 22:40:30.000; 13387.384073
13.10.2023 22:41:00.000; 13386.913493
13.10.2023 22:41:30.000; 13383.111431
13.10.2023 22:42:00.000; 13375.975811
13.10.2023 22:42:30.000; 13365.505428
13.10.2023 22:43:00.000; 13351.699953
13.10.2023 22:43:30.000; 13334.559934
13.10.2023 22:44:00.000; 13314.086804
13.10.2023 22:44:30.000; 13290.282879
13.10.2023 22:45:00.000; 13263.151364
13.10.2023 22:45:30.000; 13232.696354
13.10.2023 22:46:00.000; 13198.922841
13.10.2023 22:46:30.000; 13161.836709
13.10.2023 22:47:00.000; 13121.444689
13.10.2023 22:47:30.000; 13077.754573
13.10.2023 22:48:00.000; 13030.774899
13.10.2023 22:48:30.000; 12980.515158
13.10.2023 22:49:00.000; 12926.985746
13.10.2023 22:49:30.000; 12870.197967
13.10.2023 22:50:00.000; 12810.164027
13.10.2023 22:50:30.000; 12746.897041
13.10.2023 22:51:00.000; 12680.411028
13.10.2023 22:51:30.000; 12610.720912
13.10.2023 22:52:00.000; 12537.842523
13.10.2023 22:52:30.000; 12461.792588
13.10.2023 22:53:00.000; 12382.588740
13.10.2023 22:53:30.000; 12300.249506
13.10.2023 22:54:00.000; 12214.794310
13.10.2023 22:54:30.000; 12126.243468
13.10.2023 22:55:00.000; 12034.618184
13.10.2023 22:55:30.000; 11939.940547
13.10.2023 22:56:00.000; 11842.233529
13.10.2023 22:56:30.000; 11741.520975
13.10.2023 22:57:00.000; 11637.827605
13.10.2023 22:57:30.000; 11531.179003
13.10.2023 22:58:00.000; 11421.601616
13.10.2023 22:58:30.000; 11309.122592
13.10.2023 22:59:00.000; 11193.770388
13.10.2023 22:59:30.000; 11075.573849
13.10.2023 23:00:00.000; 10954.562813
13.10.2023 23:00:30.000; 10830.767947
13.10.2023 23:01:00.000; 10704.220747
13.10.2023 23:01:30.000; 10574.953529
13.10.2023 23:02:00.000; 10442.999425
13.10.2023 23:02:30.000; 10308.392377
13.10.2023 23:03:00.000; 10171.167134
13.10.2023 23:03:30.000; 10031.359243
13.10.2023 23:04:00.000; 9889.005051
13.10.2023 23:04:30.000; 9744.141696
13.10.2023 23:05:00.000; 9596.807110
13.10.2023 23:05:30.000; 9447.040013
13.10.2023 23:06:00.000; 9294.879917
13.10.2023 23:06:30.000; 9140.367122
13.10.2023 23:07:00.000; 8983.542726
13.10.2023 23:07:30.000; 8824.448624
13.10.2023 23:08:00.000; 8663.127519
13.10.2023 23:08:30.000; 8499.622930
13.10.2023 23:09:00.000; 8333.979205
13.10.2023 23:09:30.000; 8166.241316
13.10.2023 23:10:00.000; 7996.455776
13.10.2023 23:10:30.000; 7824.669324
13.10.2023 23:11:00.000; 7650.929847
13.10.2023 23:11:30.000; 7475.286204
13.10.2023 23:12:00.000; 7297.788270
13.10.2023 23:12:30.000; 7118.486998
13.10.2023 23:13:00.000; 6937.434492
13.10.2023 23:13:30.000; 6754.684091
13.10.2023 23:14:00.000; 6570.290478
13.10.2023 23:14:30.000; 6384.309807
13.10.2023 23:15:00.000; 6196.799861
13.10.2023 23:15:30.000; 6007.820239
13.10.2023 23:16:00.000; 5817.432591
13.10.2023 23:16:30.000; 5625.700902
13.10.2023 23:17:00.000; 5432.691843
13.10.2023 23:17:30.000; 5238.475213
13.10.2023 23:18:00.000; 5043.124480
13.10.2023 23:18:30.000; 4846.717465
13.10.2023 23:19:00.000; 4649.337217
13.10.2023 23:19:30.000; 4451.073114
13.10.2023 23:20:00.000; 4252.022297
13.10.2023 23:20:30.000; 4052.291524
13.10.2023 23:21:00.000; 3851.999349
13.10.2023 23:21:30.000; 3651.280451
13.10.2023 23:22:00.000; 3450.288400
13.10.2023 23:22:30.000; 3249.202731
13.10.2023 23:23:00.000; 3048.236984
13.10.2023 23:23:30.000; 2847.650422
13.10.2023 23:24:00.000; 2647.764853
13.10.2023 23:24:30.000; 2448.989212
13.10.2023 23:25:00.000; 2251.856233
13.10.2023 23:25:30.000; 2057.078243
13.10.2023 23:26:00.000; 1865.633789
13.10.2023 23:26:30.000; 1678.904408
13.10.2023 23:27:00.000; 1498.892745
13.10.2023 23:27:30.000; 1328.567913
13.10.2023 23:28:00.000; 1172.387299
13.10.2023 23:28:30.000; 1036.974558
13.10.2023 23:29:00.000; 931.617148
13.10.2023 23:29:30.000; 867.482269
13.10.2023 23:30:00.000; 854.000649
13.10.2023 23:30:30.000; 893.502263
13.10.2023 23:31:00.000; 979.580907
13.10.2023 23:31:30.000; 1101.310536
13.10.2023 23:32:00.000; 1248.214876
13.10.2023 23:32:30.000; 1412.347059
13.10.2023 23:33:00.000; 1588.244878
13.10.2023 23:33:30.000; 1772.265060
13.10.2023 23:34:00.000; 1961.969736
13.10.2023 23:34:30.000; 2155.697001
13.10.2023 23:35:00.000; 2352.285195
13.10.2023 23:35:30.000; 2550.899909
13.10.2023 23:36:00.000; 2750.925112
13.10.2023 23:36:30.000; 2951.893659
13.10.2023 23:37:00.000; 3153.442084
13.10.2023 23:37:30.000; 3355.280605
13.10.2023 23:38:00.000; 3557.172800
13.10.2023 23:38:30.000; 3758.921588
13.10.2023 23:39:00.000; 3960.359366
13.10.2023 23:39:30.000; 4161.340960
13.10.2023 23:40:00.000; 4361.738511
13.10.2023 23:40:30.000; 4561.437701
13.10.2023 23:41:00.000; 4760.334942
13.10.2023 23:41:30.000; 4958.335251
13.10.2023 23:42:00.000; 5155.350627
13.10.2023 23:42:30.000; 5351.298798
13.10.2023 23:43:00.000; 5546.102246
13.10.2023 23:43:30.000; 5739.687700
13.10.2023 23:44:00.000; 5931.984493
13.10.2023 23:44:30.000; 6122.925637
13.10.2023 23:45:00.000; 6312.446396
13.10.2023 23:45:30.000; 6500.484233
13.10.2023 23:46:00.000; 6686.978556
13.10.2023 23:46:30.000; 6871.870515
13.10.2023 23:47:00.000; 7055.102826
13.10.2023 23:47:30.000; 7236.619642
13.10.2023 23:48:00.000; 7416.366433
13.10.2023 23:48:30.000; 7594.289890
13.10.2023 23:49:00.000; 7770.337856
13.10.2023 23:49:30.000; 7944.459252
13.10.2023 23:50:00.000; 8116.604029
13.10.2023 23:50:30.000; 8286.723124
13.10.2023 23:51:00.000; 8454.768419
13.10.2023 23:51:30.000; 8620.692716
13.10.2023 23:52:00.000; 8784.449708
13.10.2023 23:52:30.000; 8945.993961
13.10.2023 23:53:00.000; 9105.280894
13.10.2023 23:53:30.000; 9262.266768
13.10.2023 23:54:00.000; 9416.908672
13.10.2023 23:54:30.000; 9569.164717
13.10.2023 23:55:00.000; 9718.993216
13.10.2023 23:55:30.000; 9866.353901
13.10.2023 23:56:00.000; 10011.207100
13.10.2023 23:56:30.000; 10153.513938
13.10.2023 23:57:00.000; 10293.236335
13.10.2023 23:57:30.000; 10430.337004
13.10.2023 23:58:00.000; 10564.779446
13.10.2023 23:58:30.000; 10696.527956
13.10.2023 23:59:00.000; 10825.547615
13.10.2023 23:59:30.000; 10951.804292
14.10.2023 00:00:00.000; 11075.264649
14.10.2023 00:00:30.000; 11195.896133
14.10.2023 00:01:00.000; 11313.666982
14.10.2023 00:01:30.000; 11428.546225
14.10.2023 00:02:00.000; 11540.503682
14.10.2023 00:02:30.000; 11649.509962
14.10.2023 00:03:00.000; 11755.536471
14.10.2023 00:03:30.000; 11858.555406
14.10.2023 00:04:00.000; 11958.539761
14.10.2023 00:04:30.000; 12055.463327
14.10.2023 00:05:00.000; 12149.300691
14.10.2023 00:05:30.000; 12240.027241
14.10.2023 00:06:00.000; 12327.619282
14.10.2023 00:06:30.000; 12412.053573
14.10.2023 00:07:00.000; 12493.308029
14.10.2023 00:07:30.000; 12571.361255
14.10.2023 00:08:00.000; 12646.192666
14.10.2023 00:08:30.000; 12717.782486
14.10.2023 00:09:00.000; 12786.111754
14.10.2023 00:09:30.000; 12851.162326
14.10.2023 00:10:00.000; 12912.916876
14.10.2023 00:10:30.000; 12971.358901
14.10.2023 00:11:00.000; 13026.472720
14.10.2023 00:11:30.000; 13078.243483
14.10.2023 00:12:00.000; 13126.657170
14.10.2023 00:12:30.000; 13171.700595
14.10.2023 00:13:00.000; 13213.361411
14.10.2023 00:13:30.000; 13251.628112
14.10.2023 00:14:00.000; 13286.490037
14.10.2023 00:14:30.000; 13317.937376
14.10.2023 00:15:00.000; 13345.961172
14.10.2023 00:15:30.000; 13370.553323
14.10.2023 00:16:00.000; 13391.706593
14.10.2023 00:16:30.000; 13409.414609
14.10.2023 00:17:00.000; 13423.671886
14.10.2023 00:17:30.000; 13434.473759
14.10.2023 00:18:00.000; 13441.816503
14.10.2023 00:18:30.000; 13445.697253
14.10.2023 00:19:00.000; 13446.114035
14.10.2023 00:19:30.000; 13443.065766
14.10.2023 00:20:00.000; 13436.552261
14.10.2023 00:20:30.000; 13426.574235
14.10.2023 00:21:00.000; 13413.133312
14.10.2023 00:21:30.000; 13396.232022
14.10.2023 00:22:00.000; 13375.873812
14.10.2023 00:22:30.000; 13352.063046
14.10.2023 00:23:00.000; 13324.805010
14.10.2023 00:23:30.000; 13294.105916
14.10.2023 00:24:00.000; 13259.972904
14.10.2023 00:24:30.000; 13222.414046
14.10.2023 00:25:00.000; 13181.438350
14.10.2023 00:25:30.000; 13137.055760
14.10.2023 00:26:00.000; 13089.277163
14.10.2023 00:26:30.000; 13038.114385
14.10.2023 00:27:00.000; 12983.580198
14.10.2023 00:27:30.000; 12925.688320
14.10.2023 00:28:00.000; 12864.453416
14.10.2023 00:28:30.000; 12799.891010
14.10.2023 00:29:00.000; 12732.017835
14.10.2023 00:29:30.000; 12660.851319
14.10.2023 00:30:00.000; 12586.409920
14.10.2023 00:30:30.000; 12508.713046
14.10.2023 00:31:00.000; 12427.781053
14.10.2023 00:31:30.000; 12343.635243
14.10.2023 00:32:00.000; 12256.297866
14.10.2023 00:32:30.000; 12165.792115
14.10.2023 00:33:00.000; 12072.142125
14.10.2023 00:33:30.000; 11975.372972
14.10.2023 00:34:00.000; 11875.510672
14.10.2023 00:34:30.000; 11772.582175
14.10.2023 00:35:00.000; 11666.615367
14.10.2023 00:35:30.000; 11557.639065
14.10.2023 00:36:00.000; 11445.683014
14.10.2023 00:36:30.000; 11330.777888
14.10.2023 00:37:00.000; 11212.955283
14.10.2023 00:37:30.000; 11092.247721
14.10.2023 00:38:00.000; 10968.688643
14.10.2023 00:38:30.000; 10842.312411
14.10.2023 00:39:00.000; 10713.154306
14.10.2023 00:39:30.000; 10581.250349
14.10.2023 00:40:00.000; 10446.638018
14.10.2023 00:40:30.000; 10309.355180
14.10.2023 00:41:00.000; 10169.440806
14.10.2023 00:41:30.000; 10026.934797
14.10.2023 00:42:00.000; 9881.877990
